Id	eigencentrality	1	0	2	3	eccentricity	betweenesscentrality	timeset	5	4	harmonicclosnesscentrality	id	degree	triangles	clustering	modularity_class	label	closnesscentrality	weighted degree
1MGyQRNDBHqVYkW1nNKRBv	0.0	J. Period	366	50	4048	0.0	0.0	null	1MGyQRNDBHqVYkW1nNKRBv.jpg	hip hop	0.0	1MGyQRNDBHqVYkW1nNKRBv	0	0	0.0	279	1MGyQRNDBHqVYkW1nNKRBv	0.0	0.0
6O7MpKrY91vlCd4Osi6XKs	0.0	Black Veil Brides	367	60	994889	0.0	0.0	null	6O7MpKrY91vlCd4Osi6XKs.jpg	alternative metal, emo, pop punk, rap metal, screamo	0.0	6O7MpKrY91vlCd4Osi6XKs	0	0	0.0	280	6O7MpKrY91vlCd4Osi6XKs	0.0	0.0
2cFrymmkijnjDg9SS92EPM	0.06507056367155073	Blackbear	368	77	1429014	6.0	1.9038156288156287	null	2cFrymmkijnjDg9SS92EPM.jpg	pop	0.31997300944669377	2cFrymmkijnjDg9SS92EPM	2	0	0.0	1128	2cFrymmkijnjDg9SS92EPM	0.296875	4.0
7pMqgUModTCyS7hpa5n2Lc	0.0	FRND	369	54	24178	0.0	0.0	null	7pMqgUModTCyS7hpa5n2Lc.jpg	indie poptimism, tropical pop edm	0.0	7pMqgUModTCyS7hpa5n2Lc	0	0	0.0	281	7pMqgUModTCyS7hpa5n2Lc	0.0	0.0
5P1oS9DUTPEqcrmXDmX4p8	0.0	Blackberry Smoke	370	52	103785	0.0	0.0	null	5P1oS9DUTPEqcrmXDmX4p8.jpg	southern rock	0.0	5P1oS9DUTPEqcrmXDmX4p8	0	0	0.0	282	5P1oS9DUTPEqcrmXDmX4p8	0.0	0.0
5yN0nwLpUCaZ2gr67bndCN	0.0	Amanda Shires	371	41	13426	0.0	0.0	null	5yN0nwLpUCaZ2gr67bndCN.jpg	alternative country, folk, new americana, roots rock	0.0	5yN0nwLpUCaZ2gr67bndCN	0	0	0.0	283	5yN0nwLpUCaZ2gr67bndCN	0.0	0.0
0u7gssqdwWaO1aMaSuvXtx	0.0	Robert Randolph	372	42	6125	0.0	0.0	null	0u7gssqdwWaO1aMaSuvXtx.jpg	jam band	0.0	0u7gssqdwWaO1aMaSuvXtx	0	0	0.0	284	0u7gssqdwWaO1aMaSuvXtx	0.0	0.0
6FxuPrpa8phaP3Xn73emhT	0.0	The Wood Brothers	373	56	90367	0.0	0.0	null	6FxuPrpa8phaP3Xn73emhT.jpg	deep new americana, folk-pop, funk, indie folk, jam band, modern blues, new americana, progressive bluegrass, roots rock, southern rock, stomp and holler	0.0	6FxuPrpa8phaP3Xn73emhT	0	0	0.0	285	6FxuPrpa8phaP3Xn73emhT	0.0	0.0
41MozSoPIsD1dJM0CLPjZF	0.0	BLACKPINK	374	77	2866603	0.0	0.0	null	41MozSoPIsD1dJM0CLPjZF.jpg	k-pop	0.0	41MozSoPIsD1dJM0CLPjZF	0	0	0.0	286	41MozSoPIsD1dJM0CLPjZF	0.0	0.0
2wSgVsgLUZeDJwoLcPO7ny	0.0	Pistol Annies	375	53	267867	0.0	0.0	null	2wSgVsgLUZeDJwoLcPO7ny.jpg	contemporary country, country, country dawn, country road, modern country rock	0.0	2wSgVsgLUZeDJwoLcPO7ny	0	0	0.0	287	2wSgVsgLUZeDJwoLcPO7ny	0.0	0.0
2eam0iDomRHGBypaDQLwWI	0.0	Bleachers	376	63	245025	0.0	0.0	null	2eam0iDomRHGBypaDQLwWI.jpg	indie pop, indie poptimism, indietronica, modern rock, pop	0.0	2eam0iDomRHGBypaDQLwWI	0	0	0.0	288	2eam0iDomRHGBypaDQLwWI	0.0	0.0
7t2C8WwLyKUKRe0LVh8zl9	0.0	blessthefall	377	55	305996	0.0	0.0	null	7t2C8WwLyKUKRe0LVh8zl9.jpg	melodic metalcore, metalcore, post-screamo, rap metal, screamo	0.0	7t2C8WwLyKUKRe0LVh8zl9	0	0	0.0	289	7t2C8WwLyKUKRe0LVh8zl9	0.0	0.0
6FBDaR13swtiWwGhX1WQsP	0.0	blink-182	378	75	4159779	0.0	0.0	null	6FBDaR13swtiWwGhX1WQsP.jpg	modern rock, pop punk, punk	0.0	6FBDaR13swtiWwGhX1WQsP	0	0	0.0	290	6FBDaR13swtiWwGhX1WQsP	0.0	0.0
3MZsBdqDrRTJihTHQrO6Dq	0.0	Joji	379	73	456176	0.0	0.0	null	3MZsBdqDrRTJihTHQrO6Dq.jpg	lo-fi beats	0.0	3MZsBdqDrRTJihTHQrO6Dq	0	0	0.0	291	3MZsBdqDrRTJihTHQrO6Dq	0.0	0.0
07ZhipyrvoyNoJejeyM0PQ	0.0	Higher Brothers	380	67	80762	0.0	0.0	null	07ZhipyrvoyNoJejeyM0PQ.jpg	chinese hip hop, underground hip hop, vapor trap	0.0	07ZhipyrvoyNoJejeyM0PQ	0	0	0.0	292	07ZhipyrvoyNoJejeyM0PQ	0.0	0.0
3wyVrVrFCkukjdVIdirGVY	0.1119376946545215	Lil Pump	381	80	3593218	6.0	3.4332070707070703	null	3wyVrVrFCkukjdVIdirGVY.jpg	trap music	0.35283400809716575	3wyVrVrFCkukjdVIdirGVY	3	2	0.6666666666666666	1520	3wyVrVrFCkukjdVIdirGVY	0.3241469816272966	6.0
1okJ4NC308qbtY9LyHn6DO	0.0	BloodPop®	382	71	12885	0.0	0.0	null	1okJ4NC308qbtY9LyHn6DO.jpg	electropop	0.0	1okJ4NC308qbtY9LyHn6DO	0	0	0.0	293	1okJ4NC308qbtY9LyHn6DO	0.0	0.0
0ZED1XzwlLHW4ZaG4lOT6m	0.0	Julia Michaels	383	80	912414	0.0	0.0	null	0ZED1XzwlLHW4ZaG4lOT6m.jpg	dance pop, electropop, pop, post-teen pop	0.0	0ZED1XzwlLHW4ZaG4lOT6m	0	0	0.0	294	0ZED1XzwlLHW4ZaG4lOT6m	0.0	0.0
1Xyo4u8uXC1ZmMpatF05PJ	0.2815845232279817	The Weeknd	384	87	11524932	6.0	209.65835637545558	null	1Xyo4u8uXC1ZmMpatF05PJ.jpg	canadian pop, pop, rap	0.4032388663967605	1Xyo4u8uXC1ZmMpatF05PJ	9	8	0.2222222222222222	1233	1Xyo4u8uXC1ZmMpatF05PJ	0.36430678466076694	22.0
1TJbmc7jTpw78GKCiMpvDh	0.0	Blue October	385	56	181280	0.0	0.0	null	1TJbmc7jTpw78GKCiMpvDh.jpg	alternative metal, neo mellow, pop rock, post-grunge	0.0	1TJbmc7jTpw78GKCiMpvDh	0	0	0.0	295	1TJbmc7jTpw78GKCiMpvDh	0.0	0.0
3pHeBYl1yujXcZqqfF1UyQ	0.0	Blues Traveler	386	54	179831	0.0	0.0	null	3pHeBYl1yujXcZqqfF1UyQ.jpg	alternative rock, jam band, pop rock, post-grunge, rock	0.0	3pHeBYl1yujXcZqqfF1UyQ	0	0	0.0	296	3pHeBYl1yujXcZqqfF1UyQ	0.0	0.0
6GkJh85o22LfD2vgL9DP6f	0.0	Dirty Heads	387	67	351944	0.0	0.0	null	6GkJh85o22LfD2vgL9DP6f.jpg	reggae rock	0.0	6GkJh85o22LfD2vgL9DP6f	0	0	0.0	297	6GkJh85o22LfD2vgL9DP6f	0.0	0.0
14CdACDZAIUpz610zN7WxH	0.0	Rome Ramirez	388	32	846	0.0	0.0	null	14CdACDZAIUpz610zN7WxH.jpg	NaN	0.0	14CdACDZAIUpz610zN7WxH	0	0	0.0	298	14CdACDZAIUpz610zN7WxH	0.0	0.0
0Bvs8yPjrQSbmVIRqSg1Sp	0.0	Thompson Square	389	53	226096	0.0	0.0	null	0Bvs8yPjrQSbmVIRqSg1Sp.jpg	contemporary country, country, country dawn, country road, modern country rock	0.0	0Bvs8yPjrQSbmVIRqSg1Sp	0	0	0.0	299	0Bvs8yPjrQSbmVIRqSg1Sp	0.0	0.0
0FWzNDaEu9jdgcYTbcOa4F	0.0	3OH!3	390	61	419560	0.0	0.0	null	0FWzNDaEu9jdgcYTbcOa4F.jpg	dance pop, electropowerpop, emo, modern rock, pop, pop punk, pop rap, post-teen pop	0.0	0FWzNDaEu9jdgcYTbcOa4F	0	0	0.0	300	0FWzNDaEu9jdgcYTbcOa4F	0.0	0.0
7MhMgCo0Bl0Kukl93PZbYS	0.0	Blur	391	66	1084321	0.0	0.0	null	7MhMgCo0Bl0Kukl93PZbYS.jpg	alternative rock, britpop, dance rock, electronic, garage rock, indie rock, madchester, modern rock, new wave, permanent wave, pop rock, rock	0.0	7MhMgCo0Bl0Kukl93PZbYS	0	0	0.0	301	7MhMgCo0Bl0Kukl93PZbYS	0.0	0.0
74ASZWbe4lXaubB36ztrGX	8.207435805033627E-4	Bob Dylan	392	71	2561411	1.0	0.0	null	74ASZWbe4lXaubB36ztrGX.jpg	album rock, classic rock, folk, folk rock, folk-pop, mellow gold, rock, roots rock, singer-songwriter	1.0	74ASZWbe4lXaubB36ztrGX	1	0	0.0	302	74ASZWbe4lXaubB36ztrGX	1.0	2.0
6kACVPfCOnqzgfEF5ryl0x	8.207435805033627E-4	Johnny Cash	393	73	2657676	1.0	0.0	null	6kACVPfCOnqzgfEF5ryl0x.jpg	outlaw country, traditional country	1.0	6kACVPfCOnqzgfEF5ryl0x	1	0	0.0	302	6kACVPfCOnqzgfEF5ryl0x	1.0	2.0
2QsynagSdAqZj3U9HgDzjD	0.0	Bob Marley & The Wailers	394	78	5336027	0.0	0.0	null	2QsynagSdAqZj3U9HgDzjD.jpg	reggae, roots reggae	0.0	2QsynagSdAqZj3U9HgDzjD	0	0	0.0	303	2QsynagSdAqZj3U9HgDzjD	0.0	0.0
2QlwnS23KrBeshXFyK5U6M	0.0	LVNDSCAPE	395	66	34170	0.0	0.0	null	2QlwnS23KrBeshXFyK5U6M.jpg	big room, deep house, deep tropical house, edm, house, tropical house, tropical pop edm	0.0	2QlwnS23KrBeshXFyK5U6M	0	0	0.0	304	2QlwnS23KrBeshXFyK5U6M	0.0	0.0
65NscqgsoMPqBtoLbkP3jD	0.0	Bolier	396	59	10699	0.0	0.0	null	65NscqgsoMPqBtoLbkP3jD.jpg	deep tropical house, electro house, house, tropical house	0.0	65NscqgsoMPqBtoLbkP3jD	0	0	0.0	305	65NscqgsoMPqBtoLbkP3jD	0.0	0.0
485uL27bPomh29R4JmQehQ	0.0	Bob Seger	397	64	397157	0.0	0.0	null	485uL27bPomh29R4JmQehQ.jpg	album rock, classic rock, folk rock, hard rock, heartland rock, mellow gold, rock, soft rock, southern rock	0.0	485uL27bPomh29R4JmQehQ	0	0	0.0	306	485uL27bPomh29R4JmQehQ	0.0	0.0
6YB0tbDGk01Q0P6wcHPjpC	0.0	Bob Weir	398	43	34576	0.0	0.0	null	6YB0tbDGk01Q0P6wcHPjpC.jpg	blues-rock, folk rock, jam band, roots rock, southern rock	0.0	6YB0tbDGk01Q0P6wcHPjpC	0	0	0.0	307	6YB0tbDGk01Q0P6wcHPjpC	0.0	0.0
1wk6pg0mhB8jTm9Y6I4bNV	0.0	Bill Kreutzmann	399	24	113	0.0	0.0	null	1wk6pg0mhB8jTm9Y6I4bNV.jpg	NaN	0.0	1wk6pg0mhB8jTm9Y6I4bNV	0	0	0.0	308	1wk6pg0mhB8jTm9Y6I4bNV	0.0	0.0
5udgy2xk333j33hKnwDz8O	0.0	David Grisman	400	45	22786	0.0	0.0	null	5udgy2xk333j33hKnwDz8O.jpg	bluegrass, jam band, jazz violin, old-time, progressive bluegrass, traditional folk	0.0	5udgy2xk333j33hKnwDz8O	0	0	0.0	309	5udgy2xk333j33hKnwDz8O	0.0	0.0
0543y7yrvny4KymoaneT4W	0.0	Peter Frampton	401	56	293771	0.0	0.0	null	0543y7yrvny4KymoaneT4W.jpg	album rock, art rock, blues-rock, british blues, classic rock, folk rock, hard rock, heartland rock, mellow gold, rock, roots rock, soft rock, southern rock, symphonic rock	0.0	0543y7yrvny4KymoaneT4W	0	0	0.0	310	0543y7yrvny4KymoaneT4W	0.0	0.0
6RwBVkrxTbbtS4bwxYQXcp	0.0	Buddy Miller	402	33	10321	0.0	0.0	null	6RwBVkrxTbbtS4bwxYQXcp.jpg	alternative country, country rock, folk, new americana, outlaw country, roots rock, texas country, traditional folk	0.0	6RwBVkrxTbbtS4bwxYQXcp	0	0	0.0	311	6RwBVkrxTbbtS4bwxYQXcp	0.0	0.0
55CXG5KDJpRYwBopfYAJHa	0.0	Jorma Kaukonen	403	32	10855	0.0	0.0	null	55CXG5KDJpRYwBopfYAJHa.jpg	country blues, folk, piedmont blues, roots rock, traditional folk	0.0	55CXG5KDJpRYwBopfYAJHa	0	0	0.0	312	55CXG5KDJpRYwBopfYAJHa	0.0	0.0
3rJ3m1tM6vUgiWLjfV8sRf	0.0	Jimmy Cliff	404	57	344429	0.0	0.0	null	3rJ3m1tM6vUgiWLjfV8sRf.jpg	dub, reggae, reggae fusion, roots reggae, ska	0.0	3rJ3m1tM6vUgiWLjfV8sRf	0	0	0.0	313	3rJ3m1tM6vUgiWLjfV8sRf	0.0	0.0
4eh3NWjKDBI81nFl9uhWtU	0.0	Mickey Hart	405	31	6224	0.0	0.0	null	4eh3NWjKDBI81nFl9uhWtU.jpg	jam band	0.0	4eh3NWjKDBI81nFl9uhWtU	0	0	0.0	314	4eh3NWjKDBI81nFl9uhWtU	0.0	0.0
11K4t6bF7NguAUDx5IYoiK	0.0	Billy & The Kids	406	22	73	0.0	0.0	null	11K4t6bF7NguAUDx5IYoiK.jpg	NaN	0.0	11K4t6bF7NguAUDx5IYoiK	0	0	0.0	315	11K4t6bF7NguAUDx5IYoiK	0.0	0.0
2ZfHMUPrxoZNDTBPHmmdhj	0.0	moe.	407	45	57189	0.0	0.0	null	2ZfHMUPrxoZNDTBPHmmdhj.jpg	jam band, modern blues, progressive bluegrass, southern rock	0.0	2ZfHMUPrxoZNDTBPHmmdhj	0	0	0.0	316	2ZfHMUPrxoZNDTBPHmmdhj	0.0	0.0
1Cq0LAHFfvUTBEtMPXUidI	0.0	O.A.R.	408	56	164061	0.0	0.0	null	1Cq0LAHFfvUTBEtMPXUidI.jpg	acoustic pop, jam band, neo mellow, pop rock	0.0	1Cq0LAHFfvUTBEtMPXUidI	0	0	0.0	317	1Cq0LAHFfvUTBEtMPXUidI	0.0	0.0
6OWapcJm9xd55ci9CYbAuT	0.0	Los Lobos	409	53	55052	0.0	0.0	null	6OWapcJm9xd55ci9CYbAuT.jpg	roots rock	0.0	6OWapcJm9xd55ci9CYbAuT	0	0	0.0	318	6OWapcJm9xd55ci9CYbAuT	0.0	0.0
3GjVVVcFmUgEJEAAsbGkf4	0.0	Trampled by Turtles	410	56	181697	0.0	0.0	null	3GjVVVcFmUgEJEAAsbGkf4.jpg	folk-pop, indie folk, jam band, new americana, progressive bluegrass, roots rock, stomp and holler	0.0	3GjVVVcFmUgEJEAAsbGkf4	0	0	0.0	319	3GjVVVcFmUgEJEAAsbGkf4	0.0	0.0
1ReHC2jB2DGoPbMYhzuFuO	0.0	Yonder Mountain String Band	411	45	65349	0.0	0.0	null	1ReHC2jB2DGoPbMYhzuFuO.jpg	banjo, bluegrass, jam band, new americana, progressive bluegrass, string band	0.0	1ReHC2jB2DGoPbMYhzuFuO	0	0	0.0	320	1ReHC2jB2DGoPbMYhzuFuO	0.0	0.0
1PJVVIeS5Wu0wbZDhtC0Ht	0.0	Grace Potter	412	51	44138	0.0	0.0	null	1PJVVIeS5Wu0wbZDhtC0Ht.jpg	NaN	0.0	1PJVVIeS5Wu0wbZDhtC0Ht	0	0	0.0	321	1PJVVIeS5Wu0wbZDhtC0Ht	0.0	0.0
2IvkS5MXK0vPGnwyJsrEyV	0.0026853904684545947	Eric Church	413	71	1548921	8.0	0.0	null	2IvkS5MXK0vPGnwyJsrEyV.jpg	contemporary country, country, country road, modern country rock	0.19025930210140743	2IvkS5MXK0vPGnwyJsrEyV	2	1	1.0	1703	2IvkS5MXK0vPGnwyJsrEyV	0.17872648335745298	4.0
54SHZF2YS3W87xuJKSvOVf	0.0	Widespread Panic	414	51	107416	0.0	0.0	null	54SHZF2YS3W87xuJKSvOVf.jpg	jam band, modern blues, roots rock, southern rock	0.0	54SHZF2YS3W87xuJKSvOVf	0	0	0.0	322	54SHZF2YS3W87xuJKSvOVf	0.0	0.0
38EmEgXkgK51MT2tPY0EoC	0.0	Bobby Helms	415	34	7044	0.0	0.0	null	38EmEgXkgK51MT2tPY0EoC.jpg	christmas	0.0	38EmEgXkgK51MT2tPY0EoC	0	0	0.0	323	38EmEgXkgK51MT2tPY0EoC	0.0	0.0
34Y0ldeyUv7jBvukWOGASO	0.0	Bobby Shmurda	416	59	652348	0.0	0.0	null	34Y0ldeyUv7jBvukWOGASO.jpg	rap, trap music	0.0	34Y0ldeyUv7jBvukWOGASO	0	0	0.0	324	34Y0ldeyUv7jBvukWOGASO	0.0	0.0
6LXRvV2OAtXF7685fzh3mj	0.0	Rowdy Rebel	417	48	27620	0.0	0.0	null	6LXRvV2OAtXF7685fzh3mj.jpg	NaN	0.0	6LXRvV2OAtXF7685fzh3mj	0	0	0.0	325	6LXRvV2OAtXF7685fzh3mj	0.0	0.0
1X0tjZRc1a3SHzK5T1mJai	0.0	Ty Real	418	30	104	0.0	0.0	null	1X0tjZRc1a3SHzK5T1mJai.jpg	NaN	0.0	1X0tjZRc1a3SHzK5T1mJai	0	0	0.0	326	1X0tjZRc1a3SHzK5T1mJai	0.0	0.0
4LEiUm1SRbFMgfqnQTwUbQ	0.0	Bon Iver	419	70	2039599	0.0	0.0	null	4LEiUm1SRbFMgfqnQTwUbQ.jpg	chamber pop, folk-pop, indie folk, indie pop, melancholia, slow core, stomp and holler	0.0	4LEiUm1SRbFMgfqnQTwUbQ	0	0	0.0	327	4LEiUm1SRbFMgfqnQTwUbQ	0.0	0.0
58lV9VcRSjABbAbfWS6skp	0.0	Bon Jovi	420	74	3841974	0.0	0.0	null	58lV9VcRSjABbAbfWS6skp.jpg	glam metal, rock	0.0	58lV9VcRSjABbAbfWS6skp	0	0	0.0	328	58lV9VcRSjABbAbfWS6skp	0.0	0.0
4KDyYWR7IpxZ7xrdYbKrqY	0.0	Bonnie Raitt	421	54	226129	0.0	0.0	null	4KDyYWR7IpxZ7xrdYbKrqY.jpg	electric blues, folk, folk rock, folk-pop, lilith, mellow gold, rock, roots rock, singer-songwriter, soft rock	0.0	4KDyYWR7IpxZ7xrdYbKrqY	0	0	0.0	329	4KDyYWR7IpxZ7xrdYbKrqY	0.0	0.0
0nJUwPwC9Ti4vvuJ0q3MfT	0.0	John Prine	422	58	125444	0.0	0.0	null	0nJUwPwC9Ti4vvuJ0q3MfT.jpg	alternative country, country rock, folk, folk rock, folk-pop, mellow gold, new americana, outlaw country, rock, roots rock, singer-songwriter, texas country, traditional country, traditional folk	0.0	0nJUwPwC9Ti4vvuJ0q3MfT	0	0	0.0	330	0nJUwPwC9Ti4vvuJ0q3MfT	0.0	0.0
0SD4eZCN4Kr0wQk56hCdh2	0.0	Bonnie Tyler	423	64	316513	0.0	0.0	null	0SD4eZCN4Kr0wQk56hCdh2.jpg	europop, new wave pop, rock, soft rock	0.0	0SD4eZCN4Kr0wQk56hCdh2	0	0	0.0	331	0SD4eZCN4Kr0wQk56hCdh2	0.0	0.0
5z2pNh5Q7EUb7JrE81ofhW	0.0	Boondox	424	44	61771	0.0	0.0	null	5z2pNh5Q7EUb7JrE81ofhW.jpg	horrorcore, rap rock, redneck	0.0	5z2pNh5Q7EUb7JrE81ofhW	0	0	0.0	332	5z2pNh5Q7EUb7JrE81ofhW	0.0	0.0
3TZlqrpMAxc0nR7jKggeyh	0.0	Crucifix	425	44	7749	0.0	0.0	null	3TZlqrpMAxc0nR7jKggeyh.jpg	redneck	0.0	3TZlqrpMAxc0nR7jKggeyh	0	0	0.0	333	3TZlqrpMAxc0nR7jKggeyh	0.0	0.0
1kIlzPmgp7bzWqgFEtbufS	0.0	Redd	426	18	22	0.0	0.0	null	1kIlzPmgp7bzWqgFEtbufS.jpg	NaN	0.0	1kIlzPmgp7bzWqgFEtbufS	0	0	0.0	334	1kIlzPmgp7bzWqgFEtbufS	0.0	0.0
6z7xFFHxYkE9t8bwIF0Bvg	0.0	Boosie Badazz	427	63	719658	0.0	0.0	null	6z7xFFHxYkE9t8bwIF0Bvg.jpg	deep southern trap, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music	0.0	6z7xFFHxYkE9t8bwIF0Bvg	0	0	0.0	335	6z7xFFHxYkE9t8bwIF0Bvg	0.0	0.0
6aIm51fHkokqlJn2vzNTH8	0.0	Webbie	428	54	367082	0.0	0.0	null	6aIm51fHkokqlJn2vzNTH8.jpg	crunk, deep southern trap, deep trap, dirty south rap, gangster rap, pop rap, rap, southern hip hop, trap music	0.0	6aIm51fHkokqlJn2vzNTH8	0	0	0.0	336	6aIm51fHkokqlJn2vzNTH8	0.0	0.0
2l6Z31DakUv5Gl9yQPbLEl	0.0	Foxx	429	44	52807	0.0	0.0	null	2l6Z31DakUv5Gl9yQPbLEl.jpg	deep southern trap, dirty south rap, gangster rap, southern hip hop, trap music	0.0	2l6Z31DakUv5Gl9yQPbLEl	0	0	0.0	337	2l6Z31DakUv5Gl9yQPbLEl	0.0	0.0
5DVMoEqGsSj3jFCIR2inf8	0.0	Tony Michael	430	32	425	0.0	0.0	null	5DVMoEqGsSj3jFCIR2inf8.jpg	NaN	0.0	5DVMoEqGsSj3jFCIR2inf8	0	0	0.0	338	5DVMoEqGsSj3jFCIR2inf8	0.0	0.0
5lHRUCqkQZCIWeX7xG4sYT	0.0	Rich Homie Quan	431	69	1661123	0.0	0.0	null	5lHRUCqkQZCIWeX7xG4sYT.jpg	deep trap, dwn trap, hip hop, pop rap, rap, southern hip hop, trap music	0.0	5lHRUCqkQZCIWeX7xG4sYT	0	0	0.0	339	5lHRUCqkQZCIWeX7xG4sYT	0.0	0.0
2bEESZAZbyvWdlV0IJtqIY	0.0	London Jae	432	45	5186	0.0	0.0	null	2bEESZAZbyvWdlV0IJtqIY.jpg	NaN	0.0	2bEESZAZbyvWdlV0IJtqIY	0	0	0.0	340	2bEESZAZbyvWdlV0IJtqIY	0.0	0.0
23LbwefIODbyGdRbAz3urj	0.0	Yung Joc	433	62	243437	0.0	0.0	null	23LbwefIODbyGdRbAz3urj.jpg	crunk, dirty south rap, gangster rap, pop rap, rap, southern hip hop, trap music	0.0	23LbwefIODbyGdRbAz3urj	0	0	0.0	341	23LbwefIODbyGdRbAz3urj	0.0	0.0
1KP6TWI40m7p3QBTU6u2xo	0.0	BØRNS	434	66	534395	0.0	0.0	null	1KP6TWI40m7p3QBTU6u2xo.jpg	electropop, indie pop, modern rock, pop	0.0	1KP6TWI40m7p3QBTU6u2xo	0	0	0.0	342	1KP6TWI40m7p3QBTU6u2xo	0.0	0.0
00FQb4jTyendYWaN8pK0wa	0.08094552847532664	Lana Del Rey	435	79	6588686	6.0	3.7852032025945066	null	00FQb4jTyendYWaN8pK0wa.jpg	pop	0.32388663967611336	00FQb4jTyendYWaN8pK0wa	3	1	0.3333333333333333	26	00FQb4jTyendYWaN8pK0wa	0.2990314769975787	8.0
13YmWQJFwgZrd4bf5IjMY4	0.0	Brad Paisley	436	66	1232118	0.0	0.0	null	13YmWQJFwgZrd4bf5IjMY4.jpg	contemporary country, country, country road, modern country rock	0.0	13YmWQJFwgZrd4bf5IjMY4	0	0	0.0	343	13YmWQJFwgZrd4bf5IjMY4	0.0	0.0
4xFUf1FHVy696Q1JQZMTRj	0.022493507319764516	Carrie Underwood	437	70	2569307	6.0	61.94623324500104	null	4xFUf1FHVy696Q1JQZMTRj.jpg	contemporary country, country, country dawn, dance pop, pop, post-teen pop	0.29568151147098554	4xFUf1FHVy696Q1JQZMTRj	2	0	0.0	1703	4xFUf1FHVy696Q1JQZMTRj	0.27846674182638104	4.0
168dgYui7ExaU612eooDF1	0.0	Brand New	438	59	459123	0.0	0.0	null	168dgYui7ExaU612eooDF1.jpg	pop punk	0.0	168dgYui7ExaU612eooDF1	0	0	0.0	344	168dgYui7ExaU612eooDF1	0.0	0.0
2sG4zTOLvjKG1PSoOyf5Ej	0.0	Brandi Carlile	439	58	226893	0.0	0.0	null	2sG4zTOLvjKG1PSoOyf5Ej.jpg	acoustic pop, folk, folk-pop, indie folk, indie pop, lilith, neo mellow, new americana, pop rock, stomp and holler	0.0	2sG4zTOLvjKG1PSoOyf5Ej	0	0	0.0	345	2sG4zTOLvjKG1PSoOyf5Ej	0.0	0.0
18Zv2g2vUcEGqJf6WnjfXN	0.0	Brandon Flowers	440	50	247395	0.0	0.0	null	18Zv2g2vUcEGqJf6WnjfXN.jpg	modern rock, vegas indie	0.0	18Zv2g2vUcEGqJf6WnjfXN	0	0	0.0	346	18Zv2g2vUcEGqJf6WnjfXN	0.0	0.0
5q8HGNo0BjLWaTAhRtbwxa	0.0	Brantley Gilbert	441	67	1204980	0.0	0.0	null	5q8HGNo0BjLWaTAhRtbwxa.jpg	contemporary country, country, country road, modern country rock	0.0	5q8HGNo0BjLWaTAhRtbwxa	0	0	0.0	347	5q8HGNo0BjLWaTAhRtbwxa	0.0	0.0
30e8DmahrEamvLbFRPdWmk	0.0	Justin Moore	442	63	734421	0.0	0.0	null	30e8DmahrEamvLbFRPdWmk.jpg	contemporary country, country, country road, modern country rock, redneck	0.0	30e8DmahrEamvLbFRPdWmk	0	0	0.0	348	30e8DmahrEamvLbFRPdWmk	0.0	0.0
6x2LnllRG5uGarZMsD4iO8	0.0	Thomas Rhett	443	76	1890101	0.0	0.0	null	6x2LnllRG5uGarZMsD4iO8.jpg	contemporary country, country, country road, modern country rock	0.0	6x2LnllRG5uGarZMsD4iO8	0	0	0.0	349	6x2LnllRG5uGarZMsD4iO8	0.0	0.0
5BtHciL0e0zOP7prIHn3pP	0.0	Breaking Benjamin	444	71	1830206	0.0	0.0	null	5BtHciL0e0zOP7prIHn3pP.jpg	alternative metal, nu metal, post-grunge, rap metal, rap rock	0.0	5BtHciL0e0zOP7prIHn3pP	0	0	0.0	350	5BtHciL0e0zOP7prIHn3pP	0.0	0.0
4cPHsZM98sKzmV26wlwD2W	0.0	Brenda Lee	445	47	85580	0.0	0.0	null	4cPHsZM98sKzmV26wlwD2W.jpg	adult standards, brill building pop, christmas, easy listening, lounge, nashville sound, rockabilly	0.0	4cPHsZM98sKzmV26wlwD2W	0	0	0.0	351	4cPHsZM98sKzmV26wlwD2W	0.0	0.0
0qSX3s5pJnAlSsgsCne8Cz	0.0	Brett Eldredge	446	66	664223	0.0	0.0	null	0qSX3s5pJnAlSsgsCne8Cz.jpg	contemporary country, country, country road, modern country rock	0.0	0qSX3s5pJnAlSsgsCne8Cz	0	0	0.0	352	0qSX3s5pJnAlSsgsCne8Cz	0.0	0.0
0fiWOxhsBsQQvFDtxUQWo0	0.0	Brett Young	447	68	220175	0.0	0.0	null	0fiWOxhsBsQQvFDtxUQWo0.jpg	contemporary country	0.0	0fiWOxhsBsQQvFDtxUQWo0	0	0	0.0	353	0fiWOxhsBsQQvFDtxUQWo0	0.0	0.0
483CBzp3nFK7Zox6ILdpwn	0.0	Brian and Jenn Johnson	448	17	21827	0.0	0.0	null	483CBzp3nFK7Zox6ILdpwn.jpg	deep ccm, worship	0.0	483CBzp3nFK7Zox6ILdpwn	0	0	0.0	354	483CBzp3nFK7Zox6ILdpwn	0.0	0.0
4TSRWtW9bB2wM0eyFpuNDo	0.0	Leah Valenzuela	449	2	59	0.0	0.0	null	4TSRWtW9bB2wM0eyFpuNDo.jpg	NaN	0.0	4TSRWtW9bB2wM0eyFpuNDo	0	0	0.0	355	4TSRWtW9bB2wM0eyFpuNDo	0.0	0.0
