Id	eigencentrality	0	eccentricity	betweenesscentrality	timeset	harmonicclosnesscentrality	id	degree	triangles	clustering	modularity_class	label	closnesscentrality	weighted degree
4OGuNAnRFWZOgOA2d51taz	0.0036192859713112813	Johnnie Taylor	12.0	0.0	null	0.1879735964541501	4OGuNAnRFWZOgOA2d51taz	1	0	0.0	5651	4OGuNAnRFWZOgOA2d51taz	0.17791297625249997	2.0
7FMGtucexJvUxVz7scydEL	0.0014109614776200707	Joe Williams	13.0	0.0	null	0.1527378492993431	7FMGtucexJvUxVz7scydEL	1	0	0.0	5076	7FMGtucexJvUxVz7scydEL	0.14732857361557625	14.0
2lUEGJEyGxbaE2yTGfv1yc	0.0	Buffalo Bill	0.0	0.0	null	0.0	2lUEGJEyGxbaE2yTGfv1yc	0	0	0.0	0	2lUEGJEyGxbaE2yTGfv1yc	0.0	0.0
1849HnKmDlhKb80ieL06Gw	0.009455166798245042	Carl Bowers	11.0	0.0	null	0.20341953242719368	1849HnKmDlhKb80ieL06Gw	1	0	0.0	5948	1849HnKmDlhKb80ieL06Gw	0.19189355762607402	2.0
4QYDxx5VDqINxMtUapyF9q	0.006182138488779189	Cissy Houston	11.0	10585.0	null	0.20225424673990022	4QYDxx5VDqINxMtUapyF9q	2	0	0.0	5855	4QYDxx5VDqINxMtUapyF9q	0.1924867263073678	12.0
2LwW8BxLH1dQtun5csL2w0	0.0021251817683135515	Deep Swing	12.0	0.0	null	0.17546391146902732	2LwW8BxLH1dQtun5csL2w0	1	0	0.0	5810	2LwW8BxLH1dQtun5csL2w0	0.16890307140007976	2.0
66AE89GQTx88zLYhXn1wFK	0.010033211298949664	Sam Martin	10.0	0.0	null	0.21364313153941536	66AE89GQTx88zLYhXn1wFK	1	0	0.0	4671	66AE89GQTx88zLYhXn1wFK	0.20241304805063196	20.0
7BuSKzrnlhe1Ouvz00jxMg	0.0031655278073871437	Jenni Rivera	12.0	0.0	null	0.1869982721059768	7BuSKzrnlhe1Ouvz00jxMg	1	0	0.0	3685	7BuSKzrnlhe1Ouvz00jxMg	0.17808956629992262	4.0
1vNvn4iArxt8rtXw8LvwBj	4.143912571332906E-4	Valora	1.0	0.0	null	1.0	1vNvn4iArxt8rtXw8LvwBj	1	0	0.0	4222	1vNvn4iArxt8rtXw8LvwBj	1.0	10.0
3s0krB7kVIw0i6eozqdQus	0.0027854068787920177	Tommy West	12.0	0.0	null	0.18607426931866644	3s0krB7kVIw0i6eozqdQus	1	0	0.0	5909	3s0krB7kVIw0i6eozqdQus	0.1783536071705361	4.0
1qh1aHXy7LRcb7eyriuJTS	0.0027662954605294295	Rehab	13.0	42334.0	null	0.16389170347465107	1qh1aHXy7LRcb7eyriuJTS	5	0	0.0	4957	1qh1aHXy7LRcb7eyriuJTS	0.157773935853106	18.0
3hCXhoU2DANJW3EkA1TJfe	0.0035779205825670177	Phil-Good	11.0	0.0	null	0.19165770072865945	3hCXhoU2DANJW3EkA1TJfe	1	0	0.0	4904	3hCXhoU2DANJW3EkA1TJfe	0.18284194345130145	4.0
4SKh0LuV03MwbsAQDeRDRX	0.0	The Koo-Koo's	0.0	0.0	null	0.0	4SKh0LuV03MwbsAQDeRDRX	0	0	0.0	1	4SKh0LuV03MwbsAQDeRDRX	0.0	0.0
10exVja0key0uqUkk6LJRT	6.891408794512949E-4	Vance Joy	12.0	0.0	null	0.1453577364969718	10exVja0key0uqUkk6LJRT	1	0	0.0	4904	10exVja0key0uqUkk6LJRT	0.14071139940450872	2.0
4V9MdORMJD8l7PgGajvjnr	0.0034593154786584346	Bradley Dorsey	12.0	10585.0	null	0.1871899100857339	4V9MdORMJD8l7PgGajvjnr	2	0	0.0	4957	4V9MdORMJD8l7PgGajvjnr	0.17905045413798354	16.0
5aBxFPaaGk9204ssHUvXWN	0.019308903182458766	Michael W. Smith	11.0	66371.97885363006	null	0.2077751823926117	5aBxFPaaGk9204ssHUvXWN	13	3	0.038461538461538464	4957	5aBxFPaaGk9204ssHUvXWN	0.19580135022657913	28.0
564gvOqSRcQoYAhaBpTiK2	0.03640432448611941	Lil Twist	11.0	0.0	null	0.22219854478498166	564gvOqSRcQoYAhaBpTiK2	1	0	0.0	5659	564gvOqSRcQoYAhaBpTiK2	0.20695587574045474	4.0
4aJ81JrWDBwLBZc1Ndzxu0	0.0	Arkanoid	0.0	0.0	null	0.0	4aJ81JrWDBwLBZc1Ndzxu0	0	0	0.0	2	4aJ81JrWDBwLBZc1Ndzxu0	0.0	0.0
7e6Lcs4XDFXCOdld6nN7QY	0.0	The Soulmates	0.0	0.0	null	0.0	7e6Lcs4XDFXCOdld6nN7QY	0	0	0.0	3	7e6Lcs4XDFXCOdld6nN7QY	0.0	0.0
2NxMh1fDQT472Ezy61YtDY	0.0012603041124503377	Tony Soloway	1.0	3.0	null	1.0	2NxMh1fDQT472Ezy61YtDY	3	0	0.0	500	2NxMh1fDQT472Ezy61YtDY	1.0	8.0
4KtaHyqLFlKKb7aghnWBfE	0.0	Commander Cody and His Lost Planet Airmen	0.0	0.0	null	0.0	4KtaHyqLFlKKb7aghnWBfE	0	0	0.0	4	4KtaHyqLFlKKb7aghnWBfE	0.0	0.0
5T4UKHhr4HGIC0VzdZQtAE	0.011241446535655269	Faithless	11.0	127893.24372430352	null	0.19502135535813614	5T4UKHhr4HGIC0VzdZQtAE	17	0	0.0	4904	5T4UKHhr4HGIC0VzdZQtAE	0.1848534059755182	50.0
6dJeKm76NjfXBNTpHmOhfO	0.001237184279757906	Selena Gomez & The Scene	12.0	10585.0	null	0.16815450461540576	6dJeKm76NjfXBNTpHmOhfO	2	0	0.0	5659	6dJeKm76NjfXBNTpHmOhfO	0.1613621120663374	8.0
42JSwcdtGsm7zf5TUmUWkJ	4.143912571332906E-4	Benjamin Strut	1.0	0.0	null	1.0	42JSwcdtGsm7zf5TUmUWkJ	1	0	0.0	5923	42JSwcdtGsm7zf5TUmUWkJ	1.0	2.0
3tM6SwRysCaIK0kW4h0mVP	0.005973347544459149	Spose	12.0	158664.0	null	0.14947637354353696	3tM6SwRysCaIK0kW4h0mVP	13	0	0.0	5855	3tM6SwRysCaIK0kW4h0mVP	0.1442234332425068	42.0
3PihHGdkeI7CBvqoMUIMdT	0.0014293590790221409	Sonya Kitchell	12.0	0.0	null	0.1774215563914384	3PihHGdkeI7CBvqoMUIMdT	1	0	0.0	4659	3PihHGdkeI7CBvqoMUIMdT	0.17103711243597822	2.0
5s2RlLSGQMDvvQcv3dYtAB	0.0	Sass Jordan	0.0	0.0	null	0.0	5s2RlLSGQMDvvQcv3dYtAB	0	0	0.0	5	5s2RlLSGQMDvvQcv3dYtAB	0.0	0.0
66RDSjeuEhTKP0rKBMfZyu	0.0	Derrick LeFevre	0.0	0.0	null	0.0	66RDSjeuEhTKP0rKBMfZyu	0	0	0.0	6	66RDSjeuEhTKP0rKBMfZyu	0.0	0.0
6CO2wirvTCDkJeC6lcq1fn	9.120334686304984E-4	Cam'ron & U.n.	12.0	0.0	null	0.16657671080730638	6CO2wirvTCDkJeC6lcq1fn	1	0	0.0	5659	6CO2wirvTCDkJeC6lcq1fn	0.15935811166809677	2.0
6HsZOFVpsUPhPRx6r0q5yT	0.0012621061042678884	Johanna Fay	13.0	0.0	null	0.14674161119229864	6HsZOFVpsUPhPRx6r0q5yT	1	0	0.0	2695	6HsZOFVpsUPhPRx6r0q5yT	0.14139174569253374	4.0
46jw0v7jeJN686D331Q8VC	0.0	The Iveys	0.0	0.0	null	0.0	46jw0v7jeJN686D331Q8VC	0	0	0.0	7	46jw0v7jeJN686D331Q8VC	0.0	0.0
3wppw1NiaHT8xpsGF42JWZ	0.0	David Pack (Ambrosia)	0.0	0.0	null	0.0	3wppw1NiaHT8xpsGF42JWZ	0	0	0.0	8	3wppw1NiaHT8xpsGF42JWZ	0.0	0.0
7I6gLWts7TQE7CWkZtHFbu	0.05514280668261666	Jody Den Broeder	10.0	13212.504122516926	null	0.23800508458311062	7I6gLWts7TQE7CWkZtHFbu	6	0	0.0	5855	7I6gLWts7TQE7CWkZtHFbu	0.22298991005413604	34.0
6MGQ2oUq4y55GDYyINkhnr	4.143912571332906E-4	Le Click	1.0	0.0	null	1.0	6MGQ2oUq4y55GDYyINkhnr	1	0	0.0	2815	6MGQ2oUq4y55GDYyINkhnr	1.0	16.0
562q9ntuNSaVyt1bvPa77z	6.582540328664707E-4	LUXXURY	2.0	0.0	null	0.5833333333333334	562q9ntuNSaVyt1bvPa77z	1	0	0.0	1173	562q9ntuNSaVyt1bvPa77z	0.5454545454545454	2.0
6Jf2xsWhvbhPKmbhuinqcp	0.0	Voyce	0.0	0.0	null	0.0	6Jf2xsWhvbhPKmbhuinqcp	0	0	0.0	9	6Jf2xsWhvbhPKmbhuinqcp	0.0	0.0
0vlIuYjEGV7T6daxEvuym5	0.0	Made famous by Justin Bieber & Ludacris	0.0	0.0	null	0.0	0vlIuYjEGV7T6daxEvuym5	0	0	0.0	10	0vlIuYjEGV7T6daxEvuym5	0.0	0.0
3ZZHB1Xh2PM88QTMiqHB62	0.0	? & The Mysterians	0.0	0.0	null	0.0	3ZZHB1Xh2PM88QTMiqHB62	0	0	0.0	11	3ZZHB1Xh2PM88QTMiqHB62	0.0	0.0
0sOuSDWERPyFRl8GXr7UUV	8.857855029440884E-4	Hines (Michael McKean)	3.0	3.0	null	0.7083333333333333	0sOuSDWERPyFRl8GXr7UUV	2	0	0.0	2804	0sOuSDWERPyFRl8GXr7UUV	0.5714285714285714	4.0
2A8MxAv5mtq1MCaIAIe99s	0.0	Master Force	0.0	0.0	null	0.0	2A8MxAv5mtq1MCaIAIe99s	0	0	0.0	12	2A8MxAv5mtq1MCaIAIe99s	0.0	0.0
0dOYgBWhDP5bPsekqUDf6s	0.0020366156314726345	Toofpick From South-West	12.0	0.0	null	0.17744465109382238	0dOYgBWhDP5bPsekqUDf6s	1	0	0.0	3685	0dOYgBWhDP5bPsekqUDf6s	0.16884919052556024	8.0
7Eoz1XWTaDoN3rVTS1d5UT	6.714304794461408E-4	O.G. Black	13.0	0.0	null	0.14653246285590624	7Eoz1XWTaDoN3rVTS1d5UT	1	0	0.0	2695	7Eoz1XWTaDoN3rVTS1d5UT	0.1423825471761557	2.0
3OuQiUzsVW4KGQINpx6yry	0.0019708591112309066	Nerutto	11.0	0.0	null	0.18075762142219443	3OuQiUzsVW4KGQINpx6yry	1	0	0.0	5855	3OuQiUzsVW4KGQINpx6yry	0.17374035778762514	2.0
1LKNHI6O0xj249cCpRYICt	0.0	Keystone Cops	0.0	0.0	null	0.0	1LKNHI6O0xj249cCpRYICt	0	0	0.0	13	1LKNHI6O0xj249cCpRYICt	0.0	0.0
6PU7XW4Ydag7PyJudAzQjn	5.600390160524339E-4	Adronik	2.0	0.0	null	0.625	6PU7XW4Ydag7PyJudAzQjn	1	0	0.0	3516	6PU7XW4Ydag7PyJudAzQjn	0.5714285714285714	2.0
40Q2Hme0qDfYFoAvdBHCUh	0.0012037065957907376	Diamond Cut	12.0	0.0	null	0.16366262759849334	40Q2Hme0qDfYFoAvdBHCUh	1	0	0.0	4904	40Q2Hme0qDfYFoAvdBHCUh	0.15741263940520447	2.0
6txh5tFMJyxSwT0iE7wX2w	0.0022039864097665625	Barbara Tucker	12.0	0.0	null	0.1749450797958406	6txh5tFMJyxSwT0iE7wX2w	1	0	0.0	5953	6txh5tFMJyxSwT0iE7wX2w	0.1679810850695822	12.0
3K0BfjMh2dS8WITuiMuGGW	0.0015419501911139682	Lizz Wright	12.0	0.0	null	0.17442085697329868	3K0BfjMh2dS8WITuiMuGGW	1	0	0.0	5844	3K0BfjMh2dS8WITuiMuGGW	0.1679810850695822	2.0
1Bqcbdo0LWkswbvShhLRcw	0.0	Chris and The Rubettes feat. Bill Hurd	0.0	0.0	null	0.0	1Bqcbdo0LWkswbvShhLRcw	0	0	0.0	14	1Bqcbdo0LWkswbvShhLRcw	0.0	0.0
1bYg7uz1PbD4mKC3f4UnpG	0.0	Young Artists	0.0	0.0	null	0.0	1bYg7uz1PbD4mKC3f4UnpG	0	0	0.0	15	1bYg7uz1PbD4mKC3f4UnpG	0.0	0.0
1UXCAUnI8xoBQEnVjx6zFC	0.003955102799712026	Kell Vicious	12.0	0.0	null	0.18907147232767513	1UXCAUnI8xoBQEnVjx6zFC	1	0	0.0	2695	1UXCAUnI8xoBQEnVjx6zFC	0.17991162474507139	2.0
2bAFYlcHVIgnOLqxDk212U	0.007916195566741325	Suzanne Palmer	11.0	0.0	null	0.19742339865144987	2bAFYlcHVIgnOLqxDk212U	1	0	0.0	4904	2bAFYlcHVIgnOLqxDk212U	0.18675793447770936	8.0
4fXrEwvnylZFaWImwhkiMj	0.007916195566741325	Dj Punish	11.0	0.0	null	0.19742339865144987	4fXrEwvnylZFaWImwhkiMj	1	0	0.0	4904	4fXrEwvnylZFaWImwhkiMj	0.18675793447770936	2.0
59hMeIYY3k3NoX54rrVGPv	0.0	Toni Basil	0.0	0.0	null	0.0	59hMeIYY3k3NoX54rrVGPv	0	0	0.0	16	59hMeIYY3k3NoX54rrVGPv	0.0	0.0
0lsP48pYd6v6VV9Vvq9S1R	0.0	Billy's Band	0.0	0.0	null	0.0	0lsP48pYd6v6VV9Vvq9S1R	0	0	0.0	17	0lsP48pYd6v6VV9Vvq9S1R	0.0	0.0
7wWKxnRDJ13589hWU21Id5	0.0	King Tutt	0.0	0.0	null	0.0	7wWKxnRDJ13589hWU21Id5	0	0	0.0	18	7wWKxnRDJ13589hWU21Id5	0.0	0.0
6VGmcupK9LyBFzlksXzE4A	0.0	Sonic Chaos	0.0	0.0	null	0.0	6VGmcupK9LyBFzlksXzE4A	0	0	0.0	19	6VGmcupK9LyBFzlksXzE4A	0.0	0.0
4evrvOxIvoNuqUd9bZpol4	0.0	Electric Wurms	0.0	0.0	null	0.0	4evrvOxIvoNuqUd9bZpol4	0	0	0.0	20	4evrvOxIvoNuqUd9bZpol4	0.0	0.0
23FcPzBo9PU9SNLxKIcGze	0.0	Noah D	0.0	0.0	null	0.0	23FcPzBo9PU9SNLxKIcGze	0	0	0.0	21	23FcPzBo9PU9SNLxKIcGze	0.0	0.0
1cLMLYBDybZ0nRvjbuW9E6	4.143912571332906E-4	AnimaTe	1.0	0.0	null	1.0	1cLMLYBDybZ0nRvjbuW9E6	1	0	0.0	1155	1cLMLYBDybZ0nRvjbuW9E6	1.0	2.0
3tlQog0LbojvgBfa2AYb7g	0.0018057606511616621	King Unique	12.0	0.0	null	0.1733724862999497	3tlQog0LbojvgBfa2AYb7g	1	0	0.0	5659	3tlQog0LbojvgBfa2AYb7g	0.1662531017369727	6.0
1a6tqLJPUs4DBAnNUZkr2O	9.373140320710601E-4	Steep Canyon Rangers	1.0	0.0	null	1.0	1a6tqLJPUs4DBAnNUZkr2O	2	1	1.0	1365	1a6tqLJPUs4DBAnNUZkr2O	1.0	26.0
1Qu6r22G2M8Xqz0GawYv8P	0.0	Christopher Willis	0.0	0.0	null	0.0	1Qu6r22G2M8Xqz0GawYv8P	0	0	0.0	22	1Qu6r22G2M8Xqz0GawYv8P	0.0	0.0
6Fi8CHfO8WGtu3yO8c2Mc4	4.143912571332906E-4	2CELLOS	1.0	0.0	null	1.0	6Fi8CHfO8WGtu3yO8c2Mc4	1	0	0.0	2202	6Fi8CHfO8WGtu3yO8c2Mc4	1.0	2.0
6PTy8QkZxHr7Thp8SPYE71	0.003233151822402451	Mathew Jonson	11.0	0.0	null	0.18103092066110582	6PTy8QkZxHr7Thp8SPYE71	1	0	0.0	4127	6PTy8QkZxHr7Thp8SPYE71	0.1722084851639771	4.0
4LJrxujOC1R5dC0cvPzE6Y	0.006257946894931029	Humberto Viana	11.0	0.0	null	0.20464266562416056	4LJrxujOC1R5dC0cvPzE6Y	1	0	0.0	2695	4LJrxujOC1R5dC0cvPzE6Y	0.19435621569023445	2.0
1XukKV2EBds1uhcPLOkJFL	4.713023436682207E-4	Greg Prestopino	3.0	0.0	null	0.5	1XukKV2EBds1uhcPLOkJFL	1	0	0.0	3580	1XukKV2EBds1uhcPLOkJFL	0.4166666666666667	2.0
2VwTi0vOWecac0RUcbKujN	9.36628348731322E-4	Eon	15.0	10585.0	null	0.11082604655246944	2VwTi0vOWecac0RUcbKujN	2	0	0.0	4957	2VwTi0vOWecac0RUcbKujN	0.10885570911484041	4.0
3a6bWolNuTENDrRz3SgaO5	0.0	David Geddes	0.0	0.0	null	0.0	3a6bWolNuTENDrRz3SgaO5	0	0	0.0	23	3a6bWolNuTENDrRz3SgaO5	0.0	0.0
3lJ6jvOiNY46L2juqXufpf	0.02672589599021198	Changing Faces	11.0	35530.7383360659	null	0.22070869623061468	3lJ6jvOiNY46L2juqXufpf	6	0	0.0	5656	3lJ6jvOiNY46L2juqXufpf	0.20643928313734666	12.0
70tMW5bZT3TJUa1CWtfVkq	0.0	Eric Burdon & the Animals	0.0	0.0	null	0.0	70tMW5bZT3TJUa1CWtfVkq	0	0	0.0	24	70tMW5bZT3TJUa1CWtfVkq	0.0	0.0
3eTw68Wf0xXIBchKaHRqmq	0.008183191944988892	Blo Pop	11.0	0.0	null	0.20299017270490013	3eTw68Wf0xXIBchKaHRqmq	1	0	0.0	5934	3eTw68Wf0xXIBchKaHRqmq	0.19167119319210574	4.0
2FqO5lrwLpnmzkacYvAiUi	0.017545198191752463	Lois Lane	11.0	0.0	null	0.2068229936404957	2FqO5lrwLpnmzkacYvAiUi	1	0	0.0	5659	2FqO5lrwLpnmzkacYvAiUi	0.19300260715783332	2.0
7ARMgxx8aB7UjZFAp2qgn8	5.156617495061293E-4	Distant Soundz	14.0	0.0	null	0.12496533107716934	7ARMgxx8aB7UjZFAp2qgn8	1	0	0.0	5487	7ARMgxx8aB7UjZFAp2qgn8	0.1224027287969012	24.0
529AcYMtYarU32AG0fyzxw	0.003701011392450649	Katie Hampton	11.0	0.0	null	0.19383759936142209	529AcYMtYarU32AG0fyzxw	1	0	0.0	5728	529AcYMtYarU32AG0fyzxw	0.18564113355780024	2.0
6ycoXr0Ayd89vFUT6BOiWo	0.0022887693622275426	Herbie Mann	14.0	32895.20730976695	null	0.13517913589233405	6ycoXr0Ayd89vFUT6BOiWo	4	0	0.0	2654	6ycoXr0Ayd89vFUT6BOiWo	0.13074139485482097	32.0
5EORJzqrFf7pwweCv9fUnV	6.935071291574076E-4	Shirley Brown	14.0	0.0	null	0.13654313914562605	5EORJzqrFf7pwweCv9fUnV	1	0	0.0	5651	5EORJzqrFf7pwweCv9fUnV	0.1322175732217573	4.0
5xO4f5QyPMYnCPRyRveBSD	0.05030355410443025	El DeBarge	11.0	9434.148701305783	null	0.22831720282362614	5xO4f5QyPMYnCPRyRveBSD	5	1	0.1	5971	5xO4f5QyPMYnCPRyRveBSD	0.2118979943152248	16.0
7cv3rK9lWbYMROVIfG7yO0	0.009351630705779474	Manhattan Clique	11.0	111150.18176002758	null	0.20819264205577165	7cv3rK9lWbYMROVIfG7yO0	3	0	0.0	4127	7cv3rK9lWbYMROVIfG7yO0	0.1971579163019388	6.0
0U6MOXWhDn6kL1O4gW6iMH	8.326769057654291E-4	Felix McKernan	12.0	0.0	null	0.1593145122925075	0U6MOXWhDn6kL1O4gW6iMH	1	0	0.0	5877	0U6MOXWhDn6kL1O4gW6iMH	0.1548679686928535	2.0
0BxkxdAy3SK7gp2XZFIlad	0.002406220005229819	Caitlin Hart	13.0	0.0	null	0.1509811218128774	0BxkxdAy3SK7gp2XZFIlad	2	1	1.0	5948	0BxkxdAy3SK7gp2XZFIlad	0.14560409330985916	6.0
0J4hhNPKGkF96BvCakh2Ab	0.001437431480825194	Willie Tee	15.0	10585.0	null	0.11332024374012871	0J4hhNPKGkF96BvCakh2Ab	2	0	0.0	6005	0J4hhNPKGkF96BvCakh2Ab	0.1108818384640362	22.0
39T6qqI0jDtSWWioX8eGJz	0.022387256138712754	The Doobie Brothers	11.0	71067.1036123178	null	0.2189519687441514	39T6qqI0jDtSWWioX8eGJz	12	2	0.030303030303030304	4957	39T6qqI0jDtSWWioX8eGJz	0.20570118337446322	26.0
6xzdpjZ5OURzMdpjCFW008	0.08087904817097545	Charli Baltimore	11.0	45185.3730434161	null	0.23655998052370442	6xzdpjZ5OURzMdpjCFW008	11	3	0.05454545454545454	5656	6xzdpjZ5OURzMdpjCFW008	0.21692622950819673	32.0
2rTgolMbO5tyXZvD26bO8e	0.0013456521108623058	Del Reeves	13.0	21169.0	null	0.14589652166167852	2rTgolMbO5tyXZvD26bO8e	3	0	0.0	4659	2rTgolMbO5tyXZvD26bO8e	0.14181413854542044	24.0
4vJGULmzR15eHf6zn6u29q	0.0010264038018305381	Richard Norris	12.0	0.0	null	0.1575148260015091	4vJGULmzR15eHf6zn6u29q	1	0	0.0	4904	4vJGULmzR15eHf6zn6u29q	0.1521436065479527	2.0
2bevWyB6njdg59UwNUZgzl	0.0	American Band	0.0	0.0	null	0.0	2bevWyB6njdg59UwNUZgzl	0	0	0.0	25	2bevWyB6njdg59UwNUZgzl	0.0	0.0
4O2YL4ygn6eTBC0w1hyWUM	0.09722067831038532	Melanie Fiona	10.0	116123.23405469595	null	0.24883868781469137	4O2YL4ygn6eTBC0w1hyWUM	9	3	0.08333333333333333	5659	4O2YL4ygn6eTBC0w1hyWUM	0.2297259174063063	50.0
7bGrylVhnGWp1U3JgXYb5h	0.0	Rev. J.D. Smith	0.0	0.0	null	0.0	7bGrylVhnGWp1U3JgXYb5h	0	0	0.0	26	7bGrylVhnGWp1U3JgXYb5h	0.0	0.0
3pxt6077A2xXBAgMrgHRPg	0.0	Howard Shelley	0.0	0.0	null	0.0	3pxt6077A2xXBAgMrgHRPg	0	0	0.0	27	3pxt6077A2xXBAgMrgHRPg	0.0	0.0
0pRXhFeDRaYQgCp0lj2X9r	0.0	The Gibson Brothers	0.0	0.0	null	0.0	0pRXhFeDRaYQgCp0lj2X9r	0	0	0.0	28	0pRXhFeDRaYQgCp0lj2X9r	0.0	0.0
1SvpHA4t9VnXjIRCoi958Q	5.112668934378401E-4	Norma Burrowes	2.0	0.0	null	0.6666666666666666	1SvpHA4t9VnXjIRCoi958Q	1	0	0.0	5434	1SvpHA4t9VnXjIRCoi958Q	0.6	8.0
58hytIA2ZU2QY9ytcAhWwB	0.0	Alexey Maximov	0.0	0.0	null	0.0	58hytIA2ZU2QY9ytcAhWwB	0	0	0.0	29	58hytIA2ZU2QY9ytcAhWwB	0.0	0.0
0NBGssQpgDczTsVEp4pCbR	0.003233151822402451	Oliver Huntemann	11.0	0.0	null	0.18103092066110582	0NBGssQpgDczTsVEp4pCbR	1	0	0.0	4127	0NBGssQpgDczTsVEp4pCbR	0.1722084851639771	4.0
0J5qKOBgsgYfIj95a5gCyw	7.573663010775679E-4	D Dub	2.0	0.0	null	0.5625	0J5qKOBgsgYfIj95a5gCyw	1	0	0.0	5594	0J5qKOBgsgYfIj95a5gCyw	0.5333333333333333	2.0
1ZBStwIEGc7jBEVPsycLEC	0.0	Elephant Man Featuring Delly Ranks	0.0	0.0	null	0.0	1ZBStwIEGc7jBEVPsycLEC	0	0	0.0	30	1ZBStwIEGc7jBEVPsycLEC	0.0	0.0
5ueQUGAsNEMMVA9m307t8d	0.0	Beneath Azure Skies	0.0	0.0	null	0.0	5ueQUGAsNEMMVA9m307t8d	0	0	0.0	31	5ueQUGAsNEMMVA9m307t8d	0.0	0.0
7191MpqziPxRK2PCo7Pjey	0.0019064948525569561	DJ Sugar Kid	12.0	0.0	null	0.15988549703126095	7191MpqziPxRK2PCo7Pjey	1	0	0.0	5415	7191MpqziPxRK2PCo7Pjey	0.15453112227023239	4.0
565VPLepKkITgfySHhTC5j	0.0028070390853125148	Michio Mamiya	13.0	0.0	null	0.16513191082906362	565VPLepKkITgfySHhTC5j	1	0	0.0	5909	565VPLepKkITgfySHhTC5j	0.15821015976446323	2.0
09vvlnqwFaimZwGAvpXgqy	0.0	Little Peggy March	0.0	0.0	null	0.0	09vvlnqwFaimZwGAvpXgqy	0	0	0.0	32	09vvlnqwFaimZwGAvpXgqy	0.0	0.0
4vpeSI03urz6wZLW45FPDA	0.00560532133675594	Los Vegas	11.0	0.0	null	0.19925483888029913	4vpeSI03urz6wZLW45FPDA	1	0	0.0	5415	4vpeSI03urz6wZLW45FPDA	0.18844681797952825	4.0
3YANRcqkDgzJ4FMzHroMpF	4.627177844783754E-4	Rick Gianatos	2.0	0.0	null	0.75	3YANRcqkDgzJ4FMzHroMpF	1	0	0.0	3367	3YANRcqkDgzJ4FMzHroMpF	0.6666666666666666	6.0
0m7gTbaLi5fM22MiRaRf7G	8.344862410011514E-4	Tex Ritter	1.0	1.0	null	1.0	0m7gTbaLi5fM22MiRaRf7G	2	0	0.0	279	0m7gTbaLi5fM22MiRaRf7G	1.0	4.0
32Tmta0w08wx6t9x32XTjY	8.723421547246398E-4	Country Club Martini Crew	12.0	0.0	null	0.17042857115596013	32Tmta0w08wx6t9x32XTjY	1	0	0.0	5855	32Tmta0w08wx6t9x32XTjY	0.16484731457402246	4.0
2Q13jBmo9llBTWdgnZMzyS	0.019666056208270853	P-Money	11.0	0.0	null	0.22021040340519188	2Q13jBmo9llBTWdgnZMzyS	1	0	0.0	4671	2Q13jBmo9llBTWdgnZMzyS	0.20640305724535954	4.0
6aYvw0ODMjjj4MpZZPGrTt	0.01044615092786075	Tha City Paper	11.0	0.0	null	0.2021826759947955	6aYvw0ODMjjj4MpZZPGrTt	1	0	0.0	5971	6aYvw0ODMjjj4MpZZPGrTt	0.18994473551998853	32.0
5gsAjgBDGZg2CLrxMLYEdr	5.714198877400883E-4	LOLo4eva_MSFTS	13.0	0.0	null	0.15851840080066493	5gsAjgBDGZg2CLrxMLYEdr	1	0	0.0	5659	5gsAjgBDGZg2CLrxMLYEdr	0.15283994109324017	2.0
3BxAFJvyhPEhLEeBZ6XEDe	9.423504735733089E-4	Sir Charles Jones	13.0	0.0	null	0.14399606680449017	3BxAFJvyhPEhLEeBZ6XEDe	1	0	0.0	5651	3BxAFJvyhPEhLEeBZ6XEDe	0.13874180865006552	4.0
2lRZc7Aoa2mFClbb2bKNqI	0.0	Rock Flowers	0.0	0.0	null	0.0	2lRZc7Aoa2mFClbb2bKNqI	0	0	0.0	33	2lRZc7Aoa2mFClbb2bKNqI	0.0	0.0
3Ckyq2OSMjyWtEzGAe4tC2	0.0	Brian Poole	0.0	0.0	null	0.0	3Ckyq2OSMjyWtEzGAe4tC2	0	0	0.0	34	3Ckyq2OSMjyWtEzGAe4tC2	0.0	0.0
0Gw3a3BkWLwsMLFbOBmo6Q	0.0	Cold	0.0	0.0	null	0.0	0Gw3a3BkWLwsMLFbOBmo6Q	0	0	0.0	35	0Gw3a3BkWLwsMLFbOBmo6Q	0.0	0.0
0ZT5TFwuf1fsfnEDP3GAM8	0.0	Basic Perspective	0.0	0.0	null	0.0	0ZT5TFwuf1fsfnEDP3GAM8	0	0	0.0	36	0ZT5TFwuf1fsfnEDP3GAM8	0.0	0.0
1IKCQUm3Tp6O2U8OdJyqJZ	0.0015092358164740278	J Tijn	13.0	0.0	null	0.14099211371787676	1IKCQUm3Tp6O2U8OdJyqJZ	1	0	0.0	4127	1IKCQUm3Tp6O2U8OdJyqJZ	0.136203391575101	2.0
7HRQKKdC8gtmcV3DyCmrAN	0.01170703408889966	Tawiah	11.0	0.0	null	0.20432977108540115	7HRQKKdC8gtmcV3DyCmrAN	1	0	0.0	5659	7HRQKKdC8gtmcV3DyCmrAN	0.19290413105672685	2.0
6emrXi84Xjdb8YcEm82XEZ	0.0058744840527756755	George Lopez	11.0	0.0	null	0.2012300885293641	6emrXi84Xjdb8YcEm82XEZ	1	0	0.0	5415	6emrXi84Xjdb8YcEm82XEZ	0.1912902059992772	2.0
