Source,Target,Type,Id,Weight,label1,label2,name1,name2,id_track,label_track,title,explicit,popularity,release_date,release_date_precision
13,40,Undirected,5683,2,6Ha4aES39QiVjR0L2lwuwq,46SHBwWsqBkxI7EeeBEQG7,Yo Gotti,Kodak Black,2041,5gx2E5aIXMRBellPZW1up5,Pills & Automobiles,True,68,31/10/2017,day
13,36,Undirected,5682,2,6Ha4aES39QiVjR0L2lwuwq,31W5EY0aAly4Qieq6OFu6I,Yo Gotti,A Boogie Wit da Hoodie,2041,5gx2E5aIXMRBellPZW1up5,Pills & Automobiles,True,68,31/10/2017,day
13,572,Undirected,5681,4,6Ha4aES39QiVjR0L2lwuwq,7bXgB6jMjp9ATFy66eO08Z,Yo Gotti,Chris Brown,5286,0PQrto2Swusecrgvxjvl6G,"Either Way (feat. Chris Brown, Yo Gotti, O.T. Genasis) - Remix",True,42,26/10/2017,day
13,572,Undirected,5681,4,6Ha4aES39QiVjR0L2lwuwq,7bXgB6jMjp9ATFy66eO08Z,Yo Gotti,Chris Brown,5286,0PQrto2Swusecrgvxjvl6G,"Either Way (feat. Chris Brown, Yo Gotti, O.T. Genasis) - Remix",True,42,26/10/2017,day
13,223,Undirected,1803,2,6Ha4aES39QiVjR0L2lwuwq,5ndkK3dpZLKtBklKjxNQwT,Yo Gotti,B.o.B,811,71pc8Waeq1YtmcOKLEF3dK,Numb - Bonus Track,True,57,01/01/2014,day
13,14,Undirected,79,2,6Ha4aES39QiVjR0L2lwuwq,7pFeBzX627ff0VnN6bxPR4,Yo Gotti,Desiigner,6,2nBI3iWLhupR7LyAJ5GGkE,Champions,True,71,10/06/2016,day
13,841,Undirected,73,4,6Ha4aES39QiVjR0L2lwuwq,5K4W6rqBFWDnAN6FQUkS6x,Yo Gotti,Kanye West,10585,0rHJxNaQRMGK6Y4TUx3xRO,Castro,True,57,23/12/2016,day
13,841,Undirected,73,4,6Ha4aES39QiVjR0L2lwuwq,5K4W6rqBFWDnAN6FQUkS6x,Yo Gotti,Kanye West,10585,0rHJxNaQRMGK6Y4TUx3xRO,Castro,True,57,23/12/2016,day
14,240,Undirected,3637,2,7pFeBzX627ff0VnN6bxPR4,77AiFEVeAVj2ORpC85QVJs,Desiigner,Steve Aoki,1717,7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],False,76,24/11/2017,day
14,459,Undirected,3636,2,7pFeBzX627ff0VnN6bxPR4,3Nrfpe0tUJi4K4DXYWgMUX,Desiigner,BTS,1717,7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],False,76,24/11/2017,day
14,841,Undirected,87,2,7pFeBzX627ff0VnN6bxPR4,5K4W6rqBFWDnAN6FQUkS6x,Desiigner,Kanye West,6,2nBI3iWLhupR7LyAJ5GGkE,Champions,True,71,10/06/2016,day
16,323,Undirected,23137,2,0A0FS04o6zMoto8OKPsDwY,4yBK75WVCQXej1p04GWqxH,YG,Jeezy,10575,02pf9lLM8Nb8l4u4ts1GWb,My Nigga,True,67,01/01/2014,day
16,283,Undirected,23129,2,0A0FS04o6zMoto8OKPsDwY,4kYSro6naA4h99UJvo89HB,YG,Cardi B,10572,0CfmNX2TXk7yoJqHJiixnp,She Bad,True,75,06/04/2018,day
16,33,Undirected,23118,2,0A0FS04o6zMoto8OKPsDwY,0hCNtLu0JehylgoiP8L4Gh,YG,Nicki Minaj,10571,2RM4jf1Xa9zPgMGRDiht8O,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",True,85,25/05/2018,day
16,869,Undirected,19590,2,0A0FS04o6zMoto8OKPsDwY,1pPmIToKXyGdsCF6LmqLmI,YG,Rich The Kid,8202,1vnsGFNWNANWMg0CAeMkl2,"Plug Walk (feat. Gucci Mane, YG, 2Chainz) - Remix",True,78,20/06/2018,day
16,329,Undirected,17256,2,0A0FS04o6zMoto8OKPsDwY,7hJcb9fa4alzcOq3EaNPoG,YG,Snoop Dogg,6632,3i1B1PnsfnOQPGVIzhf1lr,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",True,74,15/12/2017,day
16,750,Undirected,17255,2,0A0FS04o6zMoto8OKPsDwY,20sxb77xiYeusSH8cVdatc,YG,Meek Mill,6632,3i1B1PnsfnOQPGVIzhf1lr,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",True,74,15/12/2017,day
16,1043,Undirected,14238,2,0A0FS04o6zMoto8OKPsDwY,67nwj3Y5sZQLl72VNUHEYE,YG,Wale,5533,59PL9AwYjIrIpP04n9gmMR,Ride Out,True,64,17/03/2015,day
16,573,Undirected,14237,2,0A0FS04o6zMoto8OKPsDwY,5LHRHt1k9lMyONurDHEdrp,YG,Tyga,5533,59PL9AwYjIrIpP04n9gmMR,Ride Out,True,64,17/03/2015,day
16,879,Undirected,14236,2,0A0FS04o6zMoto8OKPsDwY,6KZDXtSj0SzGOV705nNeh3,YG,Kid Ink,5533,59PL9AwYjIrIpP04n9gmMR,Ride Out,True,64,17/03/2015,day
16,342,Undirected,12639,2,0A0FS04o6zMoto8OKPsDwY,3KV3p5EY4AvKxOlhGHORLg,YG,Jeremih,4754,0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,True,70,04/12/2015,day
18,38,Undirected,23253,2,1URnnhqYAYcrqrcwql10ft,50co4Is1HCEo8bhOyUWKpn,21 Savage,Young Thug,10630,3Ee6DIAcyueyz2wOe81vc3,Now (feat. 21 Savage),True,69,13/04/2018,day
18,749,Undirected,19017,2,1URnnhqYAYcrqrcwql10ft,246dkjvS1zLTtiykXe5h60,21 Savage,Post Malone,7833,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),True,93,27/04/2018,day
18,36,Undirected,283,2,1URnnhqYAYcrqrcwql10ft,31W5EY0aAly4Qieq6OFu6I,21 Savage,A Boogie Wit da Hoodie,89,2vaMWMPMgsWX4fwJiKmdWm,Undefeated (feat. 21 Savage),True,66,29/09/2017,day
18,48,Undirected,163,2,1URnnhqYAYcrqrcwql10ft,13ubrt8QOOCPljQ2FL1Kca,21 Savage,A$AP Rocky,19,1nO2NjuFkGaAWcMdJ1pNrp,Cocky,True,72,16/02/2018,day
18,20,Undirected,136,2,1URnnhqYAYcrqrcwql10ft,1RyvyyTE3xzB2ZywiAwp0i,21 Savage,Future,15,6fwdbPMwP1zVStm8FybmkO,X (feat. Future),True,77,15/07/2016,day
18,283,Undirected,120,2,1URnnhqYAYcrqrcwql10ft,4kYSro6naA4h99UJvo89HB,21 Savage,Cardi B,12,0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi (feat. 21 Savage),True,80,06/04/2018,day
20,38,Undirected,23241,4,1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn,Future,Young Thug,10628,7r6LNJT2LqpLpEyZQJPygt,Patek Water,True,71,20/10/2017,day
20,38,Undirected,23241,4,1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn,Future,Young Thug,10628,7r6LNJT2LqpLpEyZQJPygt,Patek Water,True,71,20/10/2017,day
20,37,Undirected,22307,2,1RyvyyTE3xzB2ZywiAwp0i,2jku7tDXc6XoB6MO2hFuqg,Future,Tory Lanez,10022,5XOmSGj94D3jHvFwxOjzVD,Real Thing (feat. Future),True,66,02/03/2018,day
20,1336,Undirected,22197,2,1RyvyyTE3xzB2ZywiAwp0i,0NIIxcxNHmOoyBx03SfTCD,Future,Tinashe,9931,17uivGWu6kfAvH6UgR7j4x,Faded Love,True,63,13/04/2018,day
20,605,Undirected,21325,2,1RyvyyTE3xzB2ZywiAwp0i,6eUKZXaKkcviH0Ku9w2n3V,Future,Ed Sheeran,9280,2x0WlnmfG39ZuDmstl9xfX,End Game,False,77,10/11/2017,day
20,1940,Undirected,21324,2,1RyvyyTE3xzB2ZywiAwp0i,06HL4z0CvFAxyc27GXpf02,Future,Taylor Swift,9280,2x0WlnmfG39ZuDmstl9xfX,End Game,False,77,10/11/2017,day
20,869,Undirected,19608,2,1RyvyyTE3xzB2ZywiAwp0i,1pPmIToKXyGdsCF6LmqLmI,Future,Rich The Kid,8207,0ITqOOwNtw5DP2GLYAlTQx,No Question (feat Future),True,71,30/03/2018,day
20,285,Undirected,15899,2,1RyvyyTE3xzB2ZywiAwp0i,55Aa2cqylxrFIXC767Z865,Future,Lil Wayne,6039,7tGlzXJv6GD5e5qlu5YmDg,Love Me,True,68,01/01/2013,day
20,1274,Undirected,13726,2,1RyvyyTE3xzB2ZywiAwp0i,1gPhS1zisyXr5dHTYZyiMe,Future,Kevin Gates,5222,5cXAuTYvFXkL0ombvLGmci,Payback,True,57,17/03/2015,day
20,54,Undirected,13725,2,1RyvyyTE3xzB2ZywiAwp0i,5gCRApTajqwbnHHPbr2Fpi,Future,Juicy J,5222,5cXAuTYvFXkL0ombvLGmci,Payback,True,57,17/03/2015,day
20,384,Undirected,8723,2,1RyvyyTE3xzB2ZywiAwp0i,1Xyo4u8uXC1ZmMpatF05PJ,Future,The Weeknd,3635,7EiZI6JVHllARrX9PUvAdX,Low Life,True,77,13/04/2016,day
20,254,Undirected,8708,2,1RyvyyTE3xzB2ZywiAwp0i,1vyhD5VmyZ7KMfW5gqLgo5,Future,J Balvin,3634,6k2900NjJeVqZM55G3Danu,Bum Bum Tam Tam,True,78,15/12/2017,day
20,68,Undirected,8697,4,1RyvyyTE3xzB2ZywiAwp0i,2YZyLoL8N0Wb9xBt1NhZWg,Future,Kendrick Lamar,3640,6dVZCbi9CYtD9LjAHXRjIG,Mask Off - Remix,True,60,30/06/2017,day
20,68,Undirected,8697,4,1RyvyyTE3xzB2ZywiAwp0i,2YZyLoL8N0Wb9xBt1NhZWg,Future,Kendrick Lamar,3640,6dVZCbi9CYtD9LjAHXRjIG,Mask Off - Remix,True,60,30/06/2017,day
20,675,Undirected,7392,4,1RyvyyTE3xzB2ZywiAwp0i,1sBkRIssrMs1AbVkOJbc7a,Future,Rick Ross,8210,5UoyJTgMKccFYaqVArGSRz,Green Gucci Suit,True,71,22/06/2018,day
20,675,Undirected,7392,4,1RyvyyTE3xzB2ZywiAwp0i,1sBkRIssrMs1AbVkOJbc7a,Future,Rick Ross,8210,5UoyJTgMKccFYaqVArGSRz,Green Gucci Suit,True,71,22/06/2018,day
20,342,Undirected,7391,4,1RyvyyTE3xzB2ZywiAwp0i,3KV3p5EY4AvKxOlhGHORLg,Future,Jeremih,2862,2Ima72UXnfvR539afL3SAF,Hold You Down,True,63,23/10/2015,day
20,342,Undirected,7391,4,1RyvyyTE3xzB2ZywiAwp0i,3KV3p5EY4AvKxOlhGHORLg,Future,Jeremih,2862,2Ima72UXnfvR539afL3SAF,Hold You Down,True,63,23/10/2015,day
20,572,Undirected,7389,4,1RyvyyTE3xzB2ZywiAwp0i,7bXgB6jMjp9ATFy66eO08Z,Future,Chris Brown,2862,2Ima72UXnfvR539afL3SAF,Hold You Down,True,63,23/10/2015,day
20,572,Undirected,7389,4,1RyvyyTE3xzB2ZywiAwp0i,7bXgB6jMjp9ATFy66eO08Z,Future,Chris Brown,2862,2Ima72UXnfvR539afL3SAF,Hold You Down,True,63,23/10/2015,day
20,33,Undirected,7388,2,1RyvyyTE3xzB2ZywiAwp0i,0hCNtLu0JehylgoiP8L4Gh,Future,Nicki Minaj,2861,4VJ7mnW4wjjIgPBM6KWvPu,Do You Mind,True,63,05/08/2016,day
20,316,Undirected,7340,2,1RyvyyTE3xzB2ZywiAwp0i,6vWDO969PvNqNYHIOW5v0m,Future,Beyoncé,2858,1W6wxOOYyJyyok8fqYSZ3m,Top Off,True,73,02/03/2018,day
20,317,Undirected,7339,2,1RyvyyTE3xzB2ZywiAwp0i,3nFkdlSjzX9mRTtwJOzDYB,Future,JAY Z,2858,1W6wxOOYyJyyok8fqYSZ3m,Top Off,True,73,02/03/2018,day
20,755,Undirected,7338,6,1RyvyyTE3xzB2ZywiAwp0i,0QHgL1lAIqAw0HtD7YldmP,Future,DJ Khaled,2862,2Ima72UXnfvR539afL3SAF,Hold You Down,True,63,23/10/2015,day
20,755,Undirected,7338,6,1RyvyyTE3xzB2ZywiAwp0i,0QHgL1lAIqAw0HtD7YldmP,Future,DJ Khaled,2862,2Ima72UXnfvR539afL3SAF,Hold You Down,True,63,23/10/2015,day
20,755,Undirected,7338,6,1RyvyyTE3xzB2ZywiAwp0i,0QHgL1lAIqAw0HtD7YldmP,Future,DJ Khaled,2862,2Ima72UXnfvR539afL3SAF,Hold You Down,True,63,23/10/2015,day
20,335,Undirected,7299,2,1RyvyyTE3xzB2ZywiAwp0i,3ipn9JLAPI5GUEo4y4jcoi,Future,Ludacris,2854,6ZUGfLut3iSswZrsyeZ9my,"We In This Bitch feat. Young Jeezy, T.I., Ludacris, and Future",True,43,02/10/2012,day
20,70,Undirected,7298,2,1RyvyyTE3xzB2ZywiAwp0i,4OBJLual30L7gRl5UkeRcT,Future,T.I.,2854,6ZUGfLut3iSswZrsyeZ9my,"We In This Bitch feat. Young Jeezy, T.I., Ludacris, and Future",True,43,02/10/2012,day
20,323,Undirected,7297,2,1RyvyyTE3xzB2ZywiAwp0i,4yBK75WVCQXej1p04GWqxH,Future,Jeezy,2854,6ZUGfLut3iSswZrsyeZ9my,"We In This Bitch feat. Young Jeezy, T.I., Ludacris, and Future",True,43,02/10/2012,day
20,87,Undirected,3893,2,1RyvyyTE3xzB2ZywiAwp0i,1anyVhU62p31KFi8MEzkbf,Future,Chance the Rapper,1904,1Uq3IOIy1CUlHUgP6vWpum,Smoke Break (feat. Future),True,71,27/05/2016,day
20,210,Undirected,1707,2,1RyvyyTE3xzB2ZywiAwp0i,66CXWjxzNUsdJxJ2JdwvnR,Future,Ariana Grande,724,6yL2kTsdVwYnGwPkKGtMd5,Everyday,True,74,20/05/2016,day
20,47,Undirected,357,2,1RyvyyTE3xzB2ZywiAwp0i,5dHt1vcEm9qb8fCyLcB3HL,Future,A$AP Ferg,138,25rc1PFgPvtV6GFSloyOI0,New Level,True,60,22/06/2016,day
22,24,Undirected,173,2,1ZwdS5xdxEREPySFridCfh,6DPYiyq5kWVQS4RGwxzPC7,2Pac,Dr. Dre,23,1JClFT74TYSXlzpagbmj0S,California Love - Original Version,False,58,01/01/1998,day
24,778,Undirected,7569,2,6DPYiyq5kWVQS4RGwxzPC7,0z4gvV4rjIZ9wHck67ucSV,Dr. Dre,Akon,2941,1U8Ho1nOzKXYDvfigOuHG4,Kush - Main,True,60,18/11/2010,day
24,772,Undirected,7533,6,6DPYiyq5kWVQS4RGwxzPC7,7dGJo4pcD2V6oG8kP0tJRR,Dr. Dre,Eminem,2938,1SWVDBtw6h3tm9OehOkDhv,What's The Difference,True,65,16/11/1999,day
24,772,Undirected,7533,6,6DPYiyq5kWVQS4RGwxzPC7,7dGJo4pcD2V6oG8kP0tJRR,Dr. Dre,Eminem,2938,1SWVDBtw6h3tm9OehOkDhv,What's The Difference,True,65,16/11/1999,day
24,772,Undirected,7533,6,6DPYiyq5kWVQS4RGwxzPC7,7dGJo4pcD2V6oG8kP0tJRR,Dr. Dre,Eminem,2938,1SWVDBtw6h3tm9OehOkDhv,What's The Difference,True,65,16/11/1999,day
24,329,Undirected,7529,8,6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG,Dr. Dre,Snoop Dogg,2942,4FI0rdztOAYJZMupujL5Gp,Fuck You,True,57,16/11/1999,day
24,329,Undirected,7529,8,6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG,Dr. Dre,Snoop Dogg,2942,4FI0rdztOAYJZMupujL5Gp,Fuck You,True,57,16/11/1999,day
24,329,Undirected,7529,8,6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG,Dr. Dre,Snoop Dogg,2942,4FI0rdztOAYJZMupujL5Gp,Fuck You,True,57,16/11/1999,day
24,329,Undirected,7529,8,6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG,Dr. Dre,Snoop Dogg,2942,4FI0rdztOAYJZMupujL5Gp,Fuck You,True,57,16/11/1999,day
31,38,Undirected,239,2,7gZfnEnfiaHzxARJ2LeXrf,50co4Is1HCEo8bhOyUWKpn,6ix9ine,Young Thug,69,3p6JF5nt0bZOSgZRONNZp0,RONDO,True,74,10/04/2018,day
31,37,Undirected,238,2,7gZfnEnfiaHzxARJ2LeXrf,2jku7tDXc6XoB6MO2hFuqg,6ix9ine,Tory Lanez,69,3p6JF5nt0bZOSgZRONNZp0,RONDO,True,74,10/04/2018,day
31,652,Undirected,236,2,7gZfnEnfiaHzxARJ2LeXrf,6Xgp2XMz1fhVYe7i6yNAax,6ix9ine,Trippie Redd,67,4fC5jw1TI59GH1emfN1wtk,Poles 1469,True,77,14/05/2017,day
31,36,Undirected,230,2,7gZfnEnfiaHzxARJ2LeXrf,31W5EY0aAly4Qieq6OFu6I,6ix9ine,A Boogie Wit da Hoodie,66,14PlDNjNh3pXyHXzkhX8n5,KEKE,True,78,10/04/2018,day
31,35,Undirected,229,2,7gZfnEnfiaHzxARJ2LeXrf,6PXS4YHDkKvl1wkIl4V8DL,6ix9ine,Fetty Wap,66,14PlDNjNh3pXyHXzkhX8n5,KEKE,True,78,10/04/2018,day
31,33,Undirected,223,2,7gZfnEnfiaHzxARJ2LeXrf,0hCNtLu0JehylgoiP8L4Gh,6ix9ine,Nicki Minaj,65,2E124GmJRnBJuXbTb4cPUB,FEFE (feat. Nicki Minaj & Murda Beatz),True,83,22/07/2018,day
33,38,Undirected,23243,2,0hCNtLu0JehylgoiP8L4Gh,50co4Is1HCEo8bhOyUWKpn,Nicki Minaj,Young Thug,10626,5I30ByMf5nhgbSokY1EZiN,Anybody (feat. Nicki Minaj),True,75,13/04/2018,day
33,749,Undirected,19019,2,0hCNtLu0JehylgoiP8L4Gh,246dkjvS1zLTtiykXe5h60,Nicki Minaj,Post Malone,7834,6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),True,89,27/04/2018,day
33,1290,Undirected,18707,2,0hCNtLu0JehylgoiP8L4Gh,2HPaUgqeutzr3jx5a9WyDV,Nicki Minaj,PARTYNEXTDOOR,7619,0SujigeT7cxuxBfhN3eOcp,Run Up,True,64,26/01/2017,day
33,193,Undirected,18706,2,0hCNtLu0JehylgoiP8L4Gh,738wLrAtLtCtFOLvQBXOXp,Nicki Minaj,Major Lazer,7619,0SujigeT7cxuxBfhN3eOcp,Run Up,True,64,26/01/2017,day
33,55,Undirected,18238,2,0hCNtLu0JehylgoiP8L4Gh,699OTQXzgjhIYAHMy9RyPD,Nicki Minaj,Playboi Carti,7323,2rPSFKzGeqUWwfcCFVkkq3,Poke It Out (with Nicki Minaj),True,74,11/05/2018,day
33,1645,Undirected,18208,2,0hCNtLu0JehylgoiP8L4Gh,4Rxn7Im3LGfyRkY2FlHhWi,Nicki Minaj,Nick Jonas,7303,4PxDHEEyHgYC6NUgqMtDFy,Bom Bidi Bom,False,67,10/02/2017,day
33,750,Undirected,17266,2,0hCNtLu0JehylgoiP8L4Gh,20sxb77xiYeusSH8cVdatc,Nicki Minaj,Meek Mill,6635,0hy1SOTEn9ifXTzOwnCwEr,All Eyes On You (feat. Chris Brown & Nicki Minaj),True,70,29/06/2015,day
33,335,Undirected,16538,2,0hCNtLu0JehylgoiP8L4Gh,3ipn9JLAPI5GUEo4y4jcoi,Nicki Minaj,Ludacris,6201,3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,True,64,01/01/2010,day
33,285,Undirected,15902,4,0hCNtLu0JehylgoiP8L4Gh,55Aa2cqylxrFIXC767Z865,Nicki Minaj,Lil Wayne,7321,7kph8uPhOXHMfKzPJvIeah,Rich Sex (feat. Lil Wayne),True,78,11/06/2018,day
33,285,Undirected,15902,4,0hCNtLu0JehylgoiP8L4Gh,55Aa2cqylxrFIXC767Z865,Nicki Minaj,Lil Wayne,7321,7kph8uPhOXHMfKzPJvIeah,Rich Sex (feat. Lil Wayne),True,78,11/06/2018,day
33,470,Undirected,13959,2,0hCNtLu0JehylgoiP8L4Gh,6jJ0s89eD6GaHleKKya26X,Nicki Minaj,Katy Perry,5372,2y6vf5vYJFow4oABKSW1m3,Swish Swish,True,69,09/06/2017,day
33,490,Undirected,13769,2,0hCNtLu0JehylgoiP8L4Gh,1uNFoZAHBGtllmzznpCI3s,Nicki Minaj,Justin Bieber,5248,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,False,66,01/01/2012,day
33,1134,Undirected,11138,2,0hCNtLu0JehylgoiP8L4Gh,07YZf4WDAMNwqr4jfgOZ8y,Nicki Minaj,Jason Derulo,4608,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),True,82,23/02/2017,day
33,762,Undirected,7452,2,0hCNtLu0JehylgoiP8L4Gh,6T5tfhQCknKG4UnH90qGnz,Nicki Minaj,DNCE,2877,1NkwZ9TnIs8js6G0M6M7RU,Kissing Strangers,True,70,14/04/2017,day
33,675,Undirected,7368,2,0hCNtLu0JehylgoiP8L4Gh,1sBkRIssrMs1AbVkOJbc7a,Nicki Minaj,Rick Ross,2861,4VJ7mnW4wjjIgPBM6KWvPu,Do You Mind,True,63,05/08/2016,day
33,342,Undirected,7366,2,0hCNtLu0JehylgoiP8L4Gh,3KV3p5EY4AvKxOlhGHORLg,Nicki Minaj,Jeremih,2861,4VJ7mnW4wjjIgPBM6KWvPu,Do You Mind,True,63,05/08/2016,day
33,572,Undirected,7364,4,0hCNtLu0JehylgoiP8L4Gh,7bXgB6jMjp9ATFy66eO08Z,Nicki Minaj,Chris Brown,6635,0hy1SOTEn9ifXTzOwnCwEr,All Eyes On You (feat. Chris Brown & Nicki Minaj),True,70,29/06/2015,day
33,572,Undirected,7364,4,0hCNtLu0JehylgoiP8L4Gh,7bXgB6jMjp9ATFy66eO08Z,Nicki Minaj,Chris Brown,6635,0hy1SOTEn9ifXTzOwnCwEr,All Eyes On You (feat. Chris Brown & Nicki Minaj),True,70,29/06/2015,day
33,755,Undirected,7363,2,0hCNtLu0JehylgoiP8L4Gh,0QHgL1lAIqAw0HtD7YldmP,Nicki Minaj,DJ Khaled,2861,4VJ7mnW4wjjIgPBM6KWvPu,Do You Mind,True,63,05/08/2016,day
33,283,Undirected,3763,2,0hCNtLu0JehylgoiP8L4Gh,4kYSro6naA4h99UJvo89HB,Nicki Minaj,Cardi B,1801,4wFjTWCunQFKtukqrNijEt,MotorSport,True,81,26/01/2018,day
33,472,Undirected,3762,2,0hCNtLu0JehylgoiP8L4Gh,6oMuImdp5ZcFhWP0ESe6mG,Nicki Minaj,Migos,1801,4wFjTWCunQFKtukqrNijEt,MotorSport,True,81,26/01/2018,day
33,1181,Undirected,1702,2,0hCNtLu0JehylgoiP8L4Gh,2gsggkzM5R49q6jpPvazou,Nicki Minaj,Jessie J,722,0puf9yIluy9W0vpMEUoAnN,Bang Bang,False,76,14/10/2014,day
33,210,Undirected,1692,8,0hCNtLu0JehylgoiP8L4Gh,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,Ariana Grande,7319,1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),True,92,14/06/2018,day
33,210,Undirected,1692,8,0hCNtLu0JehylgoiP8L4Gh,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,Ariana Grande,7319,1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),True,92,14/06/2018,day
33,210,Undirected,1692,8,0hCNtLu0JehylgoiP8L4Gh,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,Ariana Grande,7319,1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),True,92,14/06/2018,day
33,210,Undirected,1692,8,0hCNtLu0JehylgoiP8L4Gh,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,Ariana Grande,7319,1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),True,92,14/06/2018,day
33,47,Undirected,348,2,0hCNtLu0JehylgoiP8L4Gh,5dHt1vcEm9qb8fCyLcB3HL,Nicki Minaj,A$AP Ferg,133,2YzmfPLqUx5CJOaw5ThsBV,Plain Jane REMIX,True,72,15/12/2017,day
35,879,Undirected,14220,2,6PXS4YHDkKvl1wkIl4V8DL,6KZDXtSj0SzGOV705nNeh3,Fetty Wap,Kid Ink,5530,5IZc3KIVFhjzJ0L2kiXzUl,Promise,True,68,25/12/2015,day
35,878,Undirected,8401,2,6PXS4YHDkKvl1wkIl4V8DL,1l8Fu6IkuTP0U5QetQJ5Xt,Fetty Wap,Fifth Harmony,3428,7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex),False,70,27/05/2016,day
35,289,Undirected,8392,2,6PXS4YHDkKvl1wkIl4V8DL,3EiLUeyEcA6fbRPSHkG5kb,Fetty Wap,De La Ghetto,3423,3RgRYMqIpYiS5QbEMxcptP,F.L.Y. (feat. Fetty Wap),True,61,20/04/2018,day
35,36,Undirected,232,4,6PXS4YHDkKvl1wkIl4V8DL,31W5EY0aAly4Qieq6OFu6I,Fetty Wap,A Boogie Wit da Hoodie,6951,7rsi9DAWqyKY2mBkTmBHdq,Know Shit (Remix),True,25,23/06/2017,day
35,36,Undirected,232,4,6PXS4YHDkKvl1wkIl4V8DL,31W5EY0aAly4Qieq6OFu6I,Fetty Wap,A Boogie Wit da Hoodie,6951,7rsi9DAWqyKY2mBkTmBHdq,Know Shit (Remix),True,25,23/06/2017,day
36,572,Undirected,5684,2,31W5EY0aAly4Qieq6OFu6I,7bXgB6jMjp9ATFy66eO08Z,A Boogie Wit da Hoodie,Chris Brown,2041,5gx2E5aIXMRBellPZW1up5,Pills & Automobiles,True,68,31/10/2017,day
36,42,Undirected,266,2,31W5EY0aAly4Qieq6OFu6I,7wlFDEWiM5OoIAt8RSli8b,A Boogie Wit da Hoodie,YoungBoy Never Broke Again,83,1AH60dMaEfNjzDoUIFwIQi,Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),True,74,29/09/2017,day
36,41,Undirected,265,6,31W5EY0aAly4Qieq6OFu6I,21WS9wngs9AqFckK7yYJPM,A Boogie Wit da Hoodie,PnB Rock,88,2bwN9oZIn9XXSd8RlJ4FDM,Lovin' (feat. A Boogie Wit da Hoodie),True,68,17/11/2017,day
36,41,Undirected,265,6,31W5EY0aAly4Qieq6OFu6I,21WS9wngs9AqFckK7yYJPM,A Boogie Wit da Hoodie,PnB Rock,88,2bwN9oZIn9XXSd8RlJ4FDM,Lovin' (feat. A Boogie Wit da Hoodie),True,68,17/11/2017,day
36,41,Undirected,265,6,31W5EY0aAly4Qieq6OFu6I,21WS9wngs9AqFckK7yYJPM,A Boogie Wit da Hoodie,PnB Rock,88,2bwN9oZIn9XXSd8RlJ4FDM,Lovin' (feat. A Boogie Wit da Hoodie),True,68,17/11/2017,day
36,40,Undirected,262,6,31W5EY0aAly4Qieq6OFu6I,46SHBwWsqBkxI7EeeBEQG7,A Boogie Wit da Hoodie,Kodak Black,2041,5gx2E5aIXMRBellPZW1up5,Pills & Automobiles,True,68,31/10/2017,day
36,40,Undirected,262,6,31W5EY0aAly4Qieq6OFu6I,46SHBwWsqBkxI7EeeBEQG7,A Boogie Wit da Hoodie,Kodak Black,2041,5gx2E5aIXMRBellPZW1up5,Pills & Automobiles,True,68,31/10/2017,day
36,40,Undirected,262,6,31W5EY0aAly4Qieq6OFu6I,46SHBwWsqBkxI7EeeBEQG7,A Boogie Wit da Hoodie,Kodak Black,2041,5gx2E5aIXMRBellPZW1up5,Pills & Automobiles,True,68,31/10/2017,day
